“Š‹…”N,“Š‹…ŒŽ,“Š‹…“ú,“Š‹…ŽžŠÔ,yy,seq,timestamp(ms),measure_interval(ms),timestamp(count),mx[LSB],my[LSB],mz[LSB],low_ax[LSB],low_ay[LSB],low_az[LSB],hi_ax[LSB],hi_ay[LSB],hi_az[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mx[mGauss],my[mGauss],mz[mGauss],low_ax[mg],low_ay[mg],low_az[mg],hi_ax[g],hi_ay[g],hi_az[g],gyro_x[dps],gyro_y[dps],gyro_z[dps],status
[2023/06/12 11:43:06],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
== yy0 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6.0,12.0,115622.0,1.0,140.0,8222.0,2.0,44.0,103.0,199.0,122.0,-163.0,-426.0,-314.0,-35.0,40.0,4986.0,-8192.0,-8192.0,71.462,187.8806,285.5381,1973.425,-2602.032,-6814.51,-29.51273,-2.487273,4.963636,2431.87,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,141.0,8224.0,2.0,113.0,100.0,139.0,115.0,-156.0,-412.0,-311.0,-34.0,45.0,4916.0,-8192.0,-8192.0,238.397,180.231,182.2145,1861.196,-2489.804,-6590.053,-29.24,-2.396363,5.418181,2397.71,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,142.0,8226.0,2.0,145.0,79.0,26.0,123.0,-150.0,-401.0,-311.0,-33.0,43.0,4843.0,-8192.0,-8192.0,320.543,141.1807,21.2935,1989.457,-2393.608,-6413.694,-29.24,-2.305454,5.236363,2362.086,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,143.0,8227.97,1.969697,139.0,45.0,-109.0,135.0,-149.0,-396.0,-315.0,-34.0,53.0,4770.0,-8192.0,-8192.0,313.959,79.3475,-154.428,2181.849,-2377.575,-6333.531,-29.60364,-2.396363,6.145454,2326.462,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,144.0,8230.0,2.030303,91.0,7.0,-226.0,146.0,-146.0,-389.0,-300.0,-24.0,50.0,4700.0,-8192.0,-8192.0,206.909,11.25371,-290.7855,2358.208,-2329.477,-6221.303,-28.24,-1.487273,5.872727,2292.302,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,145.0,8232.0,2.0,14.0,-24.0,-288.0,165.0,-146.0,-389.0,-307.0,-26.0,47.0,4628.0,-8192.0,-8192.0,28.13,-43.49754,-343.4562,2662.828,-2329.477,-6221.303,-28.87636,-1.669091,5.6,2257.166,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,146.0,8234.0,2.0,-63.0,-34.0,-280.0,184.0,-150.0,-395.0,-307.0,-33.0,43.0,4557.0,-8192.0,-8192.0,-154.905,-59.07504,-306.523,2967.448,-2393.608,-6317.499,-28.87636,-2.305454,5.236363,2222.518,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,147.0,8236.0,2.0,-123.0,-22.0,-199.0,195.0,-158.0,-415.0,-305.0,-28.0,45.0,4487.0,-8192.0,-8192.0,-301.875,-34.76999,-180.2747,3143.807,-2521.869,-6638.151,-28.69455,-1.850909,5.418181,2188.358,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,148.0,8240.0,4.0,-123.0,42.0,60.0,173.0,-174.0,-442.0,-308.0,-28.0,40.0,4344.0,-8192.0,-8192.0,-316.581,82.13722,160.4233,2791.089,-2778.391,-7071.032,-28.96727,-1.850909,4.963636,2118.574,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,149.0,8242.0,2.0,-66.0,79.0,162.0,156.0,-175.0,-439.0,-327.0,-36.0,51.0,4273.0,-8192.0,-8192.0,-187.438,148.3771,273.0884,2518.534,-2794.424,-7022.934,-30.69455,-2.578182,5.963636,2083.926,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,150.0,8244.0,2.0,14.0,98.0,203.0,142.0,-179.0,-436.0,-318.0,-28.0,45.0,4203.0,-8192.0,-8192.0,0.1999969,179.5045,301.9737,2294.077,-2858.554,-6974.836,-29.87636,-1.850909,5.418181,2049.766,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,151.0,8246.0,2.0,85.0,102.0,171.0,131.0,-177.0,-428.0,-314.0,-23.0,46.0,4130.0,-8192.0,-8192.0,170.305,184.5212,234.9501,2117.718,-2826.489,-6846.575,-29.51273,-1.396363,5.50909,2014.142,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,152.0,8248.0,2.0,141.0,86.0,77.0,132.0,-168.0,-416.0,-316.0,-23.0,47.0,4058.0,-8192.0,-8192.0,308.541,153.0128,93.08372,2133.751,-2682.195,-6654.184,-29.69455,-1.396363,5.6,1979.006,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,153.0,8250.0,2.0,147.0,52.0,-58.0,142.0,-162.0,-409.0,-320.0,-24.0,44.0,3987.0,-8192.0,-8192.0,330.553,90.35043,-85.50517,2294.077,-2586.0,-6541.956,-30.05818,-1.487273,5.327272,1944.358,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,154.0,8252.0,2.0,112.0,14.0,-183.0,151.0,-161.0,-404.0,-316.0,-18.0,40.0,3915.0,-8192.0,-8192.0,254.786,21.79269,-236.8147,2438.371,-2569.967,-6461.792,-29.69455,-0.9418181,4.963636,1909.222,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,155.0,8254.0,2.0,50.0,-20.0,-272.0,162.0,-162.0,-402.0,-312.0,-20.0,48.0,3842.0,-8192.0,-8192.0,113.006,-38.6683,-331.0424,2614.73,-2586.0,-6429.727,-29.33091,-1.123636,5.690909,1873.598,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,156.0,8256.0,2.0,-33.0,-34.0,-294.0,180.0,-166.0,-402.0,-323.0,-14.0,44.0,3773.0,-8192.0,-8192.0,-82.883,-60.38796,-334.4214,2903.317,-2650.13,-6429.727,-30.33091,-0.5781817,5.327272,1839.926,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,157.0,8257.97,1.969697,-102.0,-33.0,-240.0,200.0,-172.0,-414.0,-312.0,-16.0,51.0,3702.0,-8192.0,-8192.0,-249.438,-56.50543,-238.6444,3223.97,-2746.326,-6622.119,-29.33091,-0.76,5.963636,1805.278,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,158.0,8260.0,2.030303,-141.0,-10.0,-131.0,208.0,-181.0,-435.0,-325.0,-21.0,35.0,3630.0,-8192.0,-8192.0,-348.265,-12.66141,-83.31142,3352.231,-2890.619,-6958.804,-30.51273,-1.214545,4.509091,1770.142,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,159.0,8262.0,2.0,-138.0,30.0,2.0,195.0,-190.0,-448.0,-325.0,-14.0,46.0,3560.0,-8192.0,-8192.0,-349.21,61.76602,86.15239,3143.807,-3034.913,-7167.228,-30.51273,-0.5781817,5.50909,1735.982,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,160.0,8264.0,2.0,-92.0,68.0,125.0,175.0,-192.0,-451.0,-330.0,-21.0,47.0,3488.0,-8192.0,-8192.0,-247.154,129.6723,231.8721,2823.154,-3066.979,-7215.326,-30.96727,-1.214545,5.6,1700.846,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,161.0,8266.0,2.0,-22.0,96.0,193.0,159.0,-196.0,-448.0,-328.0,-22.0,42.0,3417.0,-8192.0,-8192.0,-85.056,178.4422,297.1063,2566.632,-3131.109,-7167.228,-30.78546,-1.305454,5.145454,1666.198,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,162.0,8268.0,2.0,62.0,105.0,194.0,147.0,-197.0,-442.0,-328.0,-6.0,41.0,3344.0,-8192.0,-8192.0,114.394,191.001,272.4958,2374.24,-3147.142,-7071.032,-30.78546,0.1490909,5.054545,1630.574,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,163.0,8270.0,2.0,123.0,92.0,124.0,142.0,-189.0,-430.0,-324.0,-8.0,44.0,3274.0,-8192.0,-8192.0,263.405,163.9832,162.9652,2294.077,-3018.881,-6878.641,-30.42182,-0.03272724,5.327272,1596.414,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,164.0,8272.0,2.0,151.0,59.0,3.0,149.0,-181.0,-420.0,-320.0,-2.0,47.0,3201.0,-8192.0,-8192.0,337.235,101.0869,-0.8193817,2406.306,-2890.619,-6718.314,-30.05818,0.5127273,5.6,1560.79,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,165.0,8274.0,2.0,133.0,22.0,-135.0,159.0,-181.0,-414.0,-328.0,-4.0,47.0,3130.0,-8192.0,-8192.0,302.397,34.10661,-176.1091,2566.632,-2890.619,-6622.119,-30.78546,0.3309091,5.6,1526.142,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,166.0,8276.0,2.0,78.0,-15.0,-244.0,167.0,-181.0,-412.0,-326.0,-10.0,48.0,3058.0,-8192.0,-8192.0,178.286,-31.89142,-299.6171,2694.893,-2890.619,-6590.053,-30.60364,-0.2145454,5.690909,1491.006,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,167.0,8278.0,2.0,-1.0,-39.0,-297.0,181.0,-184.0,-408.0,-326.0,-6.0,41.0,2988.0,-8192.0,-8192.0,-6.132996,-72.66831,-343.1656,2919.35,-2938.717,-6525.923,-30.60364,0.1490909,5.054545,1456.846,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,168.0,8280.0,2.0,-74.0,-41.0,-274.0,203.0,-188.0,-411.0,-318.0,-9.0,51.0,2915.0,-8192.0,-8192.0,-180.814,-72.96545,-290.3283,3272.068,-3002.848,-6574.021,-29.87636,-0.1236363,5.963636,1421.222,-3997.882,-3997.291,,
2023,6.0,12.0,115622.0,1.0,169.0,8282.0,2.0,-130.0,-20.0,-183.0,217.0,-198.0,-428.0,-332.0,-4.0,37.0,2844.0,-8192.0,-8192.0,-319.316,-31.06219,-156.2484,3496.525,-3163.174,-6846.575,-31.14909,0.3309091,4.690909,1386.574,-3997.882,-3997.291,,
[2023/06/12 11:57:32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
== yy0 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6.0,12.0,115732.0,0.0,32.0,622.0,20.0,-139.0,60.0,26.0,31.0,-9.0,-54.0,11.0,-3.0,-15.0,2.0,0.0,0.0,-354.785,121.924,101.8627,514.4551,-133.0067,-850.3708,0.03272712,0.4218182,-0.03636384,-0.3220789,-0.18544,0.4050401,,
2023,6.0,12.0,115732.0,0.0,33.0,642.0,20.0,-141.0,59.0,22.0,31.0,-9.0,-53.0,14.0,-1.0,-18.0,2.0,0.0,-1.0,-359.323,120.2329,97.08655,514.4551,-133.0067,-834.3382,0.3054544,0.6036364,-0.3090911,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,34.0,662.0,20.0,-141.0,61.0,23.0,31.0,-9.0,-54.0,16.0,-6.0,-12.0,3.0,0.0,-1.0,-359.513,124.2715,97.22955,514.4551,-133.0067,-850.3708,0.4872726,0.1490909,0.2363634,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,35.0,682.0,20.0,-139.0,59.0,26.0,31.0,-9.0,-53.0,11.0,-6.0,-16.0,3.0,1.0,0.0,-354.709,119.8776,102.5315,514.4551,-133.0067,-834.3382,0.03272712,0.1490909,-0.127273,0.1659211,0.30256,0.4050401,,
2023,6.0,12.0,115732.0,0.0,36.0,702.0,20.0,-139.0,62.0,23.0,31.0,-9.0,-54.0,10.0,-6.0,-12.0,3.0,0.0,-1.0,-354.823,126.1797,96.08278,514.4551,-133.0067,-850.3708,-0.05818194,0.1490909,0.2363634,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,37.0,722.0,20.0,-140.0,61.0,24.0,31.0,-9.0,-53.0,7.0,-3.0,-11.0,2.0,0.0,0.0,-357.168,124.148,98.47131,514.4551,-133.0067,-834.3382,-0.3309093,0.4218182,0.3272725,-0.3220789,-0.18544,0.4050401,,
2023,6.0,12.0,115732.0,0.0,38.0,742.0,20.0,-138.0,60.0,26.0,31.0,-9.0,-54.0,11.0,-4.0,-9.0,3.0,1.0,0.0,-352.402,121.8549,101.6237,514.4551,-133.0067,-850.3708,0.03272712,0.3309091,0.5090907,0.1659211,0.30256,0.4050401,,
2023,6.0,12.0,115732.0,0.0,39.0,762.0,20.0,-142.0,59.0,25.0,31.0,-9.0,-54.0,9.0,0.0,-18.0,1.0,0.0,-1.0,-361.82,120.1392,101.7676,514.4551,-133.0067,-850.3708,-0.1490911,0.6945455,-0.3090911,-0.8100789,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,40.0,782.0,20.0,-141.0,59.0,23.0,31.0,-10.0,-53.0,11.0,-2.0,-19.0,3.0,0.0,-2.0,-359.361,120.1787,98.56726,514.4551,-149.0394,-834.3382,0.03272712,0.5127273,-0.4000002,0.1659211,-0.18544,-0.5709599,,
2023,6.0,12.0,115732.0,0.0,41.0,802.0,20.0,-141.0,58.0,23.0,31.0,-9.0,-54.0,8.0,-7.0,-14.0,2.0,1.0,-2.0,-359.285,118.1323,99.23612,514.4551,-133.0067,-850.3708,-0.2400001,0.05818188,0.05454528,-0.3220789,0.30256,-0.5709599,,
2023,6.0,12.0,115732.0,0.0,42.0,822.0,20.0,-142.0,59.0,26.0,31.0,-9.0,-54.0,12.0,-12.0,-11.0,2.0,1.0,-2.0,-361.858,120.0849,103.2484,514.4551,-133.0067,-850.3708,0.1236362,-0.3963636,0.3272725,-0.3220789,0.30256,-0.5709599,,
2023,6.0,12.0,115732.0,0.0,43.0,842.0,20.0,-138.0,59.0,24.0,31.0,-9.0,-54.0,11.0,-3.0,-19.0,3.0,0.0,-1.0,-352.25,119.9171,99.33114,514.4551,-133.0067,-850.3708,0.03272712,0.4218182,-0.4000002,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,44.0,862.0,20.0,-140.0,58.0,23.0,31.0,-9.0,-53.0,10.0,-11.0,-12.0,3.0,1.0,-1.0,-356.902,118.0631,98.99718,514.4551,-133.0067,-834.3382,-0.05818194,-0.3054545,0.2363634,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,45.0,882.0,20.0,-141.0,58.0,23.0,31.0,-9.0,-53.0,11.0,-11.0,-16.0,3.0,0.0,-1.0,-359.285,118.1323,99.23612,514.4551,-133.0067,-834.3382,0.03272712,-0.3054545,-0.127273,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,46.0,902.0,20.0,-140.0,61.0,23.0,31.0,-9.0,-53.0,10.0,-6.0,-13.0,2.0,0.0,-1.0,-357.13,124.2024,96.9906,514.4551,-133.0067,-834.3382,-0.05818194,0.1490909,0.1454544,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,47.0,922.0,20.0,-139.0,58.0,22.0,31.0,-9.0,-53.0,2.0,-9.0,-15.0,2.0,1.0,-1.0,-354.481,118.0484,97.27752,514.4551,-133.0067,-834.3382,-0.7854547,-0.1236363,-0.03636384,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,48.0,942.0,20.0,-139.0,57.0,25.0,31.0,-9.0,-54.0,8.0,-10.0,-14.0,3.0,0.0,-1.0,-354.519,115.8391,102.3885,514.4551,-133.0067,-850.3708,-0.2400001,-0.2145454,0.05454528,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,49.0,962.0,20.0,-140.0,59.0,24.0,31.0,-9.0,-54.0,13.0,-7.0,-13.0,2.0,1.0,-1.0,-357.016,120.0553,99.80903,514.4551,-133.0067,-850.3708,0.2145452,0.05818188,0.1454544,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,50.0,982.0,20.0,-140.0,59.0,24.0,31.0,-9.0,-54.0,2.0,-8.0,-12.0,3.0,0.0,0.0,-357.016,120.0553,99.80903,514.4551,-133.0067,-850.3708,-0.7854547,-0.03272724,0.2363634,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115732.0,0.0,51.0,1002.0,20.0,-142.0,58.0,24.0,31.0,-9.0,-54.0,10.0,-10.0,-9.0,2.0,0.0,-1.0,-361.706,118.1471,100.9558,514.4551,-133.0067,-850.3708,-0.05818194,-0.2145454,0.5090907,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,52.0,1022.0,20.0,-140.0,59.0,22.0,31.0,-9.0,-54.0,10.0,4.0,-16.0,2.0,1.0,-1.0,-356.94,120.1638,96.8476,514.4551,-133.0067,-850.3708,-0.05818194,1.058182,-0.127273,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,53.0,1042.0,20.0,-139.0,59.0,24.0,31.0,-9.0,-54.0,12.0,-9.0,-8.0,3.0,1.0,-1.0,-354.633,119.9861,99.57008,514.4551,-133.0067,-850.3708,0.1236362,-0.1236363,0.5999998,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,54.0,1062.0,20.0,-139.0,58.0,23.0,31.0,-9.0,-53.0,14.0,-11.0,-10.0,3.0,1.0,0.0,-354.519,117.9941,98.75824,514.4551,-133.0067,-834.3382,0.3054544,-0.3054545,0.4181816,0.1659211,0.30256,0.4050401,,
2023,6.0,12.0,115732.0,0.0,55.0,1082.0,20.0,-142.0,59.0,22.0,31.0,-9.0,-54.0,9.0,-5.0,-11.0,3.0,0.0,0.0,-361.706,120.3021,97.32549,514.4551,-133.0067,-850.3708,-0.1490911,0.24,0.3272725,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115732.0,0.0,56.0,1102.0,20.0,-142.0,60.0,23.0,31.0,-9.0,-54.0,10.0,-8.0,-5.0,3.0,0.0,-1.0,-361.82,122.2942,98.13734,514.4551,-133.0067,-850.3708,-0.05818194,-0.03272724,0.872727,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,57.0,1122.0,20.0,-138.0,59.0,23.0,31.0,-9.0,-54.0,12.0,-17.0,-7.0,3.0,0.0,-1.0,-352.212,119.9714,97.85042,514.4551,-133.0067,-850.3708,0.1236362,-0.850909,0.6909089,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,58.0,1142.0,20.0,-141.0,60.0,24.0,31.0,-9.0,-54.0,6.0,-12.0,-12.0,3.0,1.0,-1.0,-359.475,122.1708,99.37911,514.4551,-133.0067,-850.3708,-0.4218183,-0.3963636,0.2363634,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,59.0,1162.0,20.0,-142.0,60.0,25.0,31.0,-9.0,-53.0,9.0,-5.0,-6.0,3.0,0.0,-1.0,-361.896,122.1855,101.0988,514.4551,-133.0067,-834.3382,-0.1490911,0.24,0.781818,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,60.0,1182.0,20.0,-139.0,59.0,24.0,31.0,-9.0,-54.0,11.0,-12.0,-16.0,2.0,0.0,-1.0,-354.633,119.9861,99.57008,514.4551,-133.0067,-850.3708,0.03272712,-0.3963636,-0.127273,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,61.0,1202.0,20.0,-139.0,60.0,22.0,31.0,-9.0,-54.0,9.0,-11.0,-20.0,3.0,-1.0,-1.0,-354.633,122.1412,95.9398,514.4551,-133.0067,-850.3708,-0.1490911,-0.3054545,-0.4909093,0.1659211,-0.67344,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,62.0,1222.0,20.0,-140.0,59.0,23.0,31.0,-9.0,-53.0,10.0,-9.0,-13.0,3.0,0.0,-1.0,-356.978,120.1096,98.32832,514.4551,-133.0067,-834.3382,-0.05818194,-0.1236363,0.1454544,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,63.0,1242.0,20.0,-140.0,61.0,25.0,31.0,-9.0,-54.0,17.0,-9.0,-14.0,2.0,0.0,-1.0,-357.206,124.0938,99.95203,514.4551,-133.0067,-850.3708,0.5781816,-0.1236363,0.05454528,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,64.0,1262.0,20.0,-139.0,60.0,24.0,31.0,-10.0,-54.0,15.0,-8.0,-13.0,3.0,0.0,-1.0,-354.709,122.0325,98.90122,514.4551,-149.0394,-850.3708,0.3963635,-0.03272724,0.1454544,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,65.0,1282.0,20.0,-139.0,57.0,25.0,31.0,-9.0,-54.0,8.0,-1.0,-19.0,2.0,1.0,-1.0,-354.519,115.8391,102.3885,514.4551,-133.0067,-850.3708,-0.2400001,0.6036364,-0.4000002,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,66.0,1302.0,20.0,-140.0,60.0,23.0,31.0,-9.0,-54.0,13.0,-12.0,-17.0,3.0,1.0,-1.0,-357.054,122.1559,97.65946,514.4551,-133.0067,-850.3708,0.2145452,-0.3963636,-0.218182,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,67.0,1322.0,20.0,-140.0,60.0,24.0,32.0,-9.0,-54.0,13.0,-6.0,-23.0,3.0,0.0,-1.0,-357.092,122.1017,99.14017,530.4877,-133.0067,-850.3708,0.2145452,0.1490909,-0.7636365,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,68.0,1342.0,20.0,-140.0,59.0,25.0,31.0,-9.0,-53.0,15.0,-14.0,-20.0,3.0,1.0,-1.0,-357.054,120.001,101.2897,514.4551,-133.0067,-834.3382,0.3963635,-0.5781817,-0.4909093,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,69.0,1362.0,20.0,-139.0,61.0,23.0,31.0,-9.0,-54.0,6.0,-5.0,-18.0,2.0,1.0,-1.0,-354.747,124.1333,96.75165,514.4551,-133.0067,-850.3708,-0.4218183,0.24,-0.3090911,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,70.0,1382.0,20.0,-142.0,58.0,23.0,31.0,-9.0,-54.0,3.0,-5.0,-13.0,3.0,0.0,0.0,-361.668,118.2014,99.47507,514.4551,-133.0067,-850.3708,-0.6945456,0.24,0.1454544,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115732.0,0.0,71.0,1402.0,20.0,-141.0,56.0,22.0,31.0,-9.0,-53.0,14.0,-12.0,-17.0,3.0,0.0,-1.0,-359.095,114.0938,99.09312,514.4551,-133.0067,-834.3382,0.3054544,-0.3963636,-0.218182,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,72.0,1422.0,20.0,-139.0,60.0,25.0,31.0,-9.0,-54.0,12.0,-16.0,-23.0,2.0,1.0,0.0,-354.747,121.9783,100.3819,514.4551,-133.0067,-850.3708,0.1236362,-0.76,-0.7636365,-0.3220789,0.30256,0.4050401,,
2023,6.0,12.0,115732.0,0.0,73.0,1442.0,20.0,-141.0,57.0,24.0,31.0,-9.0,-53.0,13.0,-10.0,-9.0,3.0,0.0,-1.0,-359.247,116.0316,101.3857,514.4551,-133.0067,-834.3382,0.2145452,-0.2145454,0.5090907,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,74.0,1462.0,20.0,-139.0,59.0,22.0,31.0,-9.0,-53.0,14.0,-8.0,-13.0,3.0,0.0,-1.0,-354.557,120.0948,96.60866,514.4551,-133.0067,-834.3382,0.3054544,-0.03272724,0.1454544,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,75.0,1482.0,20.0,-139.0,59.0,24.0,31.0,-9.0,-54.0,6.0,-10.0,-25.0,3.0,1.0,-1.0,-354.633,119.9861,99.57008,514.4551,-133.0067,-850.3708,-0.4218183,-0.2145454,-0.9454547,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,76.0,1502.0,20.0,-140.0,59.0,24.0,31.0,-9.0,-53.0,12.0,-6.0,-17.0,2.0,0.0,-1.0,-357.016,120.0553,99.80903,514.4551,-133.0067,-834.3382,0.1236362,0.1490909,-0.218182,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,77.0,1522.0,20.0,-142.0,60.0,26.0,31.0,-9.0,-54.0,8.0,-9.0,-14.0,3.0,0.0,-1.0,-361.934,122.1313,102.5795,514.4551,-133.0067,-850.3708,-0.2400001,-0.1236363,0.05454528,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,78.0,1542.0,20.0,-140.0,60.0,23.0,31.0,-9.0,-54.0,10.0,-17.0,-12.0,3.0,0.0,-1.0,-357.054,122.1559,97.65946,514.4551,-133.0067,-850.3708,-0.05818194,-0.850909,0.2363634,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,79.0,1562.0,20.0,-141.0,59.0,24.0,31.0,-9.0,-54.0,10.0,-4.0,-12.0,3.0,1.0,-1.0,-359.399,120.1244,100.048,514.4551,-133.0067,-850.3708,-0.05818194,0.3309091,0.2363634,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,80.0,1582.0,20.0,-139.0,60.0,22.0,31.0,-9.0,-54.0,14.0,-15.0,-20.0,3.0,0.0,-1.0,-354.633,122.1412,95.9398,514.4551,-133.0067,-850.3708,0.3054544,-0.6690909,-0.4909093,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,81.0,1602.0,20.0,-142.0,59.0,23.0,31.0,-9.0,-54.0,14.0,-2.0,-13.0,3.0,1.0,-1.0,-361.744,120.2478,98.80621,514.4551,-133.0067,-850.3708,0.3054544,0.5127273,0.1454544,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,82.0,1622.0,20.0,-142.0,60.0,24.0,31.0,-9.0,-54.0,14.0,-5.0,-16.0,3.0,0.0,-1.0,-361.858,122.2399,99.61807,514.4551,-133.0067,-850.3708,0.3054544,0.24,-0.127273,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,83.0,1642.0,20.0,-140.0,60.0,23.0,31.0,-9.0,-54.0,17.0,-10.0,-24.0,2.0,0.0,-1.0,-357.054,122.1559,97.65946,514.4551,-133.0067,-850.3708,0.5781816,-0.2145454,-0.8545457,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,84.0,1662.0,20.0,-141.0,60.0,24.0,31.0,-9.0,-54.0,8.0,-11.0,-6.0,3.0,0.0,0.0,-359.475,122.1708,99.37911,514.4551,-133.0067,-850.3708,-0.2400001,-0.3054545,0.781818,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115732.0,0.0,85.0,1682.0,20.0,-141.0,60.0,23.0,31.0,-9.0,-54.0,13.0,-6.0,-16.0,3.0,1.0,-1.0,-359.437,122.2251,97.8984,514.4551,-133.0067,-850.3708,0.2145452,0.1490909,-0.127273,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115732.0,0.0,86.0,1702.0,20.0,-138.0,61.0,23.0,31.0,-9.0,-54.0,13.0,-6.0,-20.0,3.0,1.0,0.0,-352.364,124.0642,96.5127,514.4551,-133.0067,-850.3708,0.2145452,0.1490909,-0.4909093,0.1659211,0.30256,0.4050401,,
